applicant_id,age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,recent_bankruptcy,loan_amount,term_months,interest_rate,channel,product_type,default_12m
18263,66,27300.09,13,636.0,0.253,0.49,0,0,14252.78,60,8.06,Partner,Auto Refi,0
18264,46,77986.62,5,740.0,0.458,0.153,0,0,22505.7,36,5.0,Branch,Auto Refi,0
18265,42,78660.38,22,759.0,0.272,0.479,0,0,16358.0,36,5.0,Online,Debt Consolidation,0
18266,32,64374.85,6,777.0,0.354,0.389,0,0,11173.31,60,5.0,Partner,Personal Loan,1
18267,52,44604.79,11,721.0,0.301,0.39,1,0,15670.4,60,5.0,Online,Debt Consolidation,1
18268,47,92874.06,6,655.0,0.334,0.324,1,0,25487.41,36,10.14,Online,Personal Loan,0
18269,53,75952.83,17,563.0,0.293,0.292,0,1,21480.15,60,25.0,Online,Personal Loan,0
18270,40,77082.96,21,816.0,0.425,0.509,1,0,7306.45,36,5.0,Online,Personal Loan,0
18271,59,83430.15,15,792.0,0.328,0.466,0,0,13281.29,60,5.0,Online,Debt Consolidation,0
18272,61,89248.48,8,626.0,0.28,0.407,0,0,26416.47,36,8.66,Online,Debt Consolidation,1
18273,60,71457.4,6,693.0,0.35,0.524,3,0,15201.86,36,17.99,Branch,Personal Loan,1
18274,33,42231.97,22,665.0,0.134,0.431,0,0,23718.72,36,5.0,Online,Personal Loan,0
18275,34,51279.64,13,685.0,0.442,0.402,0,0,20054.17,36,6.01,Branch,Auto Refi,0
18276,64,54608.85,1,652.0,0.139,0.312,1,0,8090.07,36,6.86,Branch,Personal Loan,0
18277,60,89315.68,12,728.0,0.24,0.665,0,0,27133.64,36,5.0,Online,Auto Refi,0
18278,42,69298.99,6,601.0,0.266,0.904,0,0,15613.6,60,16.81,Branch,Debt Consolidation,1
18279,38,51313.78,24,652.0,0.35,0.0,0,0,22289.03,36,5.0,Partner,Personal Loan,0
18280,68,61016.97,18,741.0,0.514,0.401,0,0,14882.08,60,5.0,Online,Debt Consolidation,0
18281,49,91455.26,1,542.0,0.444,0.415,0,0,4195.72,36,21.83,Online,Auto Refi,0
18282,63,77288.67,5,702.0,0.143,0.482,0,0,18582.56,60,5.0,Online,Personal Loan,0
18283,36,85854.54,11,642.0,0.214,0.98,0,0,7965.11,60,11.79,Online,Auto Refi,1
18284,66,42687.33,1,793.0,0.152,0.461,0,0,2000.0,60,5.0,Online,Personal Loan,0
18285,55,60812.14,16,703.0,0.164,0.381,0,0,21973.99,36,5.0,Online,Debt Consolidation,0
18286,54,52179.7,11,625.0,0.249,0.572,0,0,15255.7,60,9.9,Online,Personal Loan,0
18287,23,95037.12,19,782.0,0.477,0.616,2,0,6930.31,36,7.25,Partner,Debt Consolidation,0
18288,24,62244.26,8,682.0,0.291,0.329,0,0,10518.63,60,5.0,Branch,Debt Consolidation,0
18289,25,53522.28,13,689.0,0.306,0.433,1,0,12276.77,60,7.35,Online,Debt Consolidation,0
18290,30,24875.69,2,742.0,0.347,0.441,1,0,10869.56,60,5.0,Online,Debt Consolidation,0
18291,49,93213.81,2,638.0,0.207,0.772,0,0,20795.12,60,9.86,Branch,Debt Consolidation,0
18292,52,94185.66,21,781.0,0.312,0.478,0,0,17461.84,36,5.0,Online,Auto Refi,0
18293,51,23948.75,15,720.0,0.35,0.54,0,0,13500.88,36,5.0,Online,Debt Consolidation,0
18294,22,69250.56,5,635.0,0.615,0.33,0,0,10229.45,60,13.52,Online,Auto Refi,1
18295,32,83931.26,7,650.0,0.431,0.542,0,0,10147.61,36,10.48,Online,Auto Refi,0
18296,47,74541.29,12,592.0,0.518,0.42,0,0,14524.09,60,17.57,Online,Personal Loan,1
18297,25,56279.26,21,702.0,0.323,0.398,0,0,12999.44,36,5.0,Branch,Auto Refi,1
18298,57,46076.66,7,668.0,0.383,0.335,0,0,19122.58,60,5.99,Online,Personal Loan,0
18299,47,88362.92,7,702.0,0.351,0.492,0,0,7512.05,36,5.0,Online,Debt Consolidation,0
18300,43,80413.73,6,561.0,0.105,0.419,0,0,17918.08,60,12.33,Online,Debt Consolidation,1
18301,53,77757.89,4,643.0,0.05,0.257,0,1,16222.81,36,14.2,Online,Personal Loan,1
18302,24,88427.83,19,611.0,0.185,0.268,0,0,7055.78,36,7.13,Online,Auto Refi,1
18303,41,108723.67,0,715.0,0.469,0.492,0,1,8007.91,36,17.67,Online,Personal Loan,0
18304,44,58483.48,12,638.0,0.273,0.469,0,0,14771.26,36,8.01,Online,Personal Loan,1
18305,64,58522.68,21,713.0,0.413,0.576,0,0,2317.72,60,5.0,Online,Personal Loan,0
18306,51,56910.95,7,643.0,0.477,0.476,2,0,10143.89,36,21.21,Online,Personal Loan,1
18307,64,46546.21,10,794.0,0.166,0.231,1,0,9260.92,36,5.0,Online,Personal Loan,0
18308,68,88888.05,19,684.0,0.497,0.564,1,0,3202.48,36,12.93,Online,Debt Consolidation,0
18309,44,91885.13,6,744.0,0.181,0.278,1,0,26569.58,36,5.0,Branch,Debt Consolidation,0
18310,69,86308.63,18,672.0,0.295,0.657,1,0,20392.63,60,11.12,Branch,Personal Loan,0
18311,30,98338.17,20,745.0,0.19,0.642,0,0,11058.97,60,5.0,Branch,Personal Loan,0
18312,69,67027.57,6,626.0,0.348,0.331,1,0,9093.98,36,13.76,Online,Debt Consolidation,0
18313,69,72511.44,15,677.0,0.301,0.284,0,0,17996.97,60,5.0,Branch,Personal Loan,1
18314,22,78048.73,11,647.0,0.416,0.21,0,0,19506.57,36,7.15,Branch,Debt Consolidation,0
18315,51,56601.01,10,811.0,0.44,0.19,0,0,14187.11,36,5.0,Branch,Personal Loan,0
18316,45,43599.33,24,597.0,0.51,0.776,0,0,4608.22,36,21.05,Online,Personal Loan,0
18317,24,67901.63,8,825.0,0.41,0.289,0,0,8007.57,36,5.0,Online,Auto Refi,0
18318,31,55668.54,6,584.0,0.418,0.371,0,0,2000.0,36,15.78,Online,Debt Consolidation,0
18319,37,108381.03,19,732.0,0.266,0.946,1,0,10185.35,36,7.5,Partner,Debt Consolidation,0
18320,64,35210.54,21,636.0,0.299,0.681,1,0,13494.24,60,15.56,Branch,Personal Loan,1
18321,22,63819.95,13,698.0,0.358,0.655,0,0,11088.7,36,5.75,Branch,Personal Loan,0
18322,26,70786.95,3,668.0,0.171,0.584,0,0,13112.22,60,5.0,Branch,Debt Consolidation,1
18323,29,48401.14,2,622.0,0.455,0.658,0,0,12203.32,36,15.47,Online,Personal Loan,1
18324,25,55817.31,8,686.0,0.304,0.0,0,0,17082.39,60,5.0,Online,Auto Refi,0
18325,40,66208.94,4,651.0,0.343,0.424,0,1,11992.53,36,21.66,Branch,Auto Refi,1
18326,49,41803.02,23,720.0,0.138,0.313,0,0,8984.84,36,5.0,Online,Debt Consolidation,0
18327,41,73161.07,2,610.0,0.276,0.136,0,0,8892.68,36,7.6,Online,Personal Loan,0
18328,29,96552.74,24,713.0,0.424,0.157,0,0,18280.61,36,5.0,Partner,Debt Consolidation,0
18329,48,57423.02,0,740.0,0.37,0.417,1,0,5682.09,36,5.0,Online,Personal Loan,1
18330,28,80361.25,17,672.0,0.42,0.169,0,0,12099.99,36,5.0,Partner,Debt Consolidation,1
18331,51,99157.51,12,587.0,0.28,0.405,0,0,9881.56,60,12.79,Online,Personal Loan,1
18332,40,85134.71,3,801.0,0.335,0.36,0,0,23735.34,36,5.0,Online,Personal Loan,0
18333,47,50459.13,17,713.0,0.308,0.773,0,0,26269.6,36,5.0,Online,Personal Loan,1
18334,28,34247.05,8,630.0,0.4,0.58,0,0,11168.59,36,12.49,Online,Auto Refi,1
18335,41,58778.61,6,715.0,0.351,0.623,0,0,2000.0,36,5.0,Online,Auto Refi,0
18336,48,66180.98,14,563.0,0.274,0.233,0,0,4935.44,36,13.53,Online,Personal Loan,1
18337,43,23606.49,12,762.0,0.05,0.706,0,0,12683.24,36,5.0,Online,Personal Loan,1
18338,26,65560.11,1,829.0,0.34,0.569,0,0,9941.28,60,5.0,Branch,Debt Consolidation,0
18339,23,48469.96,10,738.0,0.119,0.431,0,0,17278.4,36,5.0,Online,Auto Refi,0
18340,25,62620.09,3,610.0,0.403,0.16,0,0,23678.1,60,10.12,Branch,Auto Refi,0
18341,29,58766.2,21,541.0,0.42,0.528,0,0,19144.24,36,22.73,Partner,Debt Consolidation,1
18342,27,60864.75,17,775.0,0.05,0.389,0,0,12483.21,36,5.0,Online,Auto Refi,1
18343,24,80033.33,24,670.0,0.356,0.314,0,0,14219.73,36,5.26,Online,Personal Loan,0
18344,59,45013.63,2,653.0,0.353,0.498,0,0,22354.07,60,8.28,Online,Debt Consolidation,0
18345,25,28408.28,1,762.0,0.365,0.374,0,0,4502.11,60,5.0,Branch,Personal Loan,0
18346,31,81593.6,11,639.0,0.172,0.428,1,1,18191.12,60,24.17,Branch,Auto Refi,0
18347,35,77938.3,3,733.0,0.377,0.205,0,0,10474.59,60,5.0,Branch,Personal Loan,0
18348,54,75761.73,13,682.0,0.169,0.138,0,0,18342.94,36,5.0,Partner,Debt Consolidation,0
18349,33,47291.29,15,697.0,0.403,0.741,1,0,12262.34,60,11.44,Online,Personal Loan,1
18350,68,77217.81,20,794.0,0.372,0.209,0,0,16549.9,36,5.0,Online,Personal Loan,0
18351,27,39396.06,3,646.0,0.28,0.218,2,0,9966.02,60,13.52,Online,Personal Loan,0
18352,60,58973.04,11,639.0,0.371,0.328,1,0,19493.11,36,12.64,Branch,Personal Loan,0
18353,26,95344.13,18,666.0,0.206,0.618,0,0,14358.3,60,5.8,Partner,Debt Consolidation,0
18354,59,76952.46,18,596.0,0.253,0.318,0,0,20440.75,36,10.36,Branch,Personal Loan,0
18355,50,63541.22,11,746.0,0.46,0.418,0,0,23437.31,36,5.0,Partner,Auto Refi,0
18356,42,62119.76,14,736.0,0.455,0.267,0,0,18166.46,36,5.0,Partner,Auto Refi,1
18357,45,42966.81,2,679.0,0.188,0.68,1,0,9139.56,36,8.57,Online,Personal Loan,0
18358,48,97403.72,18,615.0,0.246,0.029,0,0,10243.44,36,5.7,Online,Auto Refi,0
18359,40,85216.17,21,488.0,0.253,0.496,2,0,14073.01,36,25.0,Partner,Personal Loan,1
18360,59,80961.07,14,622.0,0.327,0.834,1,0,25786.28,36,19.79,Branch,Auto Refi,1
18361,23,63143.98,19,664.0,0.304,0.394,1,1,14490.36,60,23.7,Branch,Personal Loan,1
18362,25,57713.85,22,547.0,0.475,0.265,0,0,15646.5,36,20.15,Online,Personal Loan,1
18363,21,49811.93,6,830.0,0.504,0.015,0,0,24118.48,36,5.0,Online,Auto Refi,0
18364,35,93623.65,3,709.0,0.536,0.521,0,0,25394.54,60,6.42,Online,Auto Refi,0
18365,46,28739.77,0,718.0,0.579,0.634,0,0,18636.43,60,7.31,Online,Personal Loan,0
18366,23,76332.1,8,670.0,0.13,0.675,0,1,21626.98,36,17.82,Online,Auto Refi,1
18367,60,33479.92,6,732.0,0.297,0.745,0,0,20754.81,60,5.0,Online,Personal Loan,0
18368,61,60945.14,21,659.0,0.237,0.604,2,0,3553.85,60,15.57,Partner,Personal Loan,1
18369,67,64501.38,4,669.0,0.212,0.125,0,0,15718.26,36,5.0,Online,Personal Loan,0
18370,62,39402.92,24,778.0,0.489,0.691,0,0,22673.18,60,5.0,Branch,Debt Consolidation,1
18371,54,47907.72,8,757.0,0.37,0.281,1,0,9693.26,60,5.0,Online,Personal Loan,0
18372,25,79576.42,5,679.0,0.129,0.369,0,0,20174.64,36,5.0,Online,Personal Loan,0
18373,51,94571.84,23,822.0,0.631,0.594,0,0,15388.11,60,5.0,Online,Debt Consolidation,1
18374,33,71249.79,22,674.0,0.102,0.518,0,0,19795.95,36,5.0,Online,Personal Loan,0
18375,63,51252.86,11,645.0,0.278,0.279,0,0,22195.94,60,5.83,Online,Personal Loan,0
18376,21,45643.67,12,689.0,0.331,0.524,1,0,27376.66,36,8.66,Online,Auto Refi,1
18377,42,50189.25,0,701.0,0.184,0.0,1,0,18268.74,36,5.0,Online,Personal Loan,0
18378,35,64557.14,14,597.0,0.386,0.626,0,0,13864.73,36,16.61,Branch,Personal Loan,0
18379,46,70158.33,15,714.0,0.246,0.354,0,0,11574.03,60,5.0,Online,Personal Loan,1
18380,38,89557.29,1,828.0,0.419,0.847,0,0,4268.71,36,5.0,Partner,Personal Loan,0
18381,68,63536.66,8,747.0,0.368,0.383,1,0,10139.83,36,5.0,Partner,Personal Loan,1
18382,29,51746.98,9,726.0,0.05,0.695,0,0,14439.99,60,5.0,Online,Auto Refi,0
18383,21,42452.66,19,714.0,0.134,0.633,0,0,12913.1,60,5.0,Branch,Personal Loan,0
18384,63,60820.97,15,610.0,0.422,0.608,0,0,12067.68,60,15.55,Online,Personal Loan,0
18385,29,32028.7,14,610.0,0.368,0.61,0,0,9457.27,36,14.41,Online,Personal Loan,0
18386,43,52912.08,2,691.0,0.197,0.549,0,0,17744.77,60,5.0,Online,Auto Refi,0
18387,63,39801.59,1,650.0,0.24,0.579,0,0,20386.95,60,7.35,Branch,Personal Loan,0
18388,65,59812.23,7,579.0,0.309,0.598,0,0,24266.06,36,16.73,Online,Personal Loan,0
18389,22,74119.52,15,655.0,0.077,0.398,0,0,5351.69,60,5.0,Branch,Debt Consolidation,0
18390,34,72605.64,22,712.0,0.593,0.321,0,0,38197.81,36,5.43,Branch,Debt Consolidation,0
18391,58,78679.52,8,721.0,0.202,0.352,0,0,17779.8,60,5.0,Online,Debt Consolidation,1
18392,60,46505.37,2,622.0,0.324,0.388,0,0,30724.84,36,9.74,Branch,Personal Loan,1
18393,38,93354.09,16,677.0,0.52,0.49,1,0,15679.47,36,13.36,Partner,Auto Refi,0
18394,36,78321.68,12,709.0,0.298,0.602,1,0,11963.31,60,6.95,Online,Debt Consolidation,0
18395,49,77589.08,15,591.0,0.359,0.466,0,0,16114.62,60,14.73,Online,Personal Loan,1
18396,64,87520.63,24,626.0,0.205,0.64,1,0,13944.54,36,14.29,Branch,Auto Refi,1
18397,31,68530.64,4,679.0,0.254,0.453,0,0,19343.89,60,5.0,Partner,Personal Loan,0
18398,26,62686.21,4,616.0,0.209,0.886,0,0,17164.03,36,13.5,Branch,Personal Loan,0
18399,23,91968.21,2,657.0,0.474,0.465,0,0,16293.49,36,9.72,Online,Auto Refi,1
18400,34,48286.05,12,830.0,0.24,0.44,0,0,20726.67,36,5.0,Online,Personal Loan,0
18401,22,60768.61,7,574.0,0.231,0.317,0,0,12808.71,60,12.23,Branch,Personal Loan,0
18402,52,88142.82,7,780.0,0.217,0.677,1,0,24567.94,36,5.0,Online,Auto Refi,0
18403,51,60825.64,16,704.0,0.366,0.661,0,0,21524.37,36,5.44,Online,Personal Loan,0
18404,31,53250.59,14,594.0,0.39,0.768,1,0,15686.76,36,23.45,Partner,Personal Loan,0
18405,42,46112.1,3,728.0,0.08,0.711,0,0,26245.3,36,5.0,Online,Auto Refi,0
18406,23,69763.04,21,683.0,0.328,0.459,0,0,16082.48,60,5.0,Online,Debt Consolidation,0
18407,51,56423.74,24,764.0,0.356,0.215,0,0,2000.0,60,5.0,Branch,Personal Loan,0
18408,53,74780.05,17,726.0,0.489,0.488,0,0,4359.68,36,5.0,Online,Personal Loan,0
18409,44,97835.76,6,694.0,0.173,0.659,0,0,21628.18,36,5.0,Branch,Personal Loan,0
18410,21,86456.01,9,659.0,0.185,0.435,2,0,4819.33,60,12.56,Online,Personal Loan,1
18411,64,20000.0,0,762.0,0.397,0.364,0,1,12397.85,60,9.32,Branch,Personal Loan,0
18412,35,79343.67,3,653.0,0.313,0.389,0,0,19259.17,36,6.62,Online,Auto Refi,0
18413,57,80748.93,10,582.0,0.485,0.705,0,0,15877.28,36,21.43,Partner,Auto Refi,1
18414,47,59037.0,14,547.0,0.452,0.38,0,0,14556.52,36,20.97,Partner,Auto Refi,1
18415,58,89883.32,14,593.0,0.354,0.588,0,0,19276.53,36,15.8,Online,Personal Loan,0
18416,68,70897.28,22,736.0,0.312,0.632,0,0,19285.77,36,5.0,Online,Personal Loan,0
18417,47,26128.42,2,655.0,0.301,0.568,0,0,16825.52,36,7.86,Online,Auto Refi,0
18418,64,67834.37,18,626.0,0.316,0.322,0,0,2168.86,60,8.52,Branch,Auto Refi,1
18419,32,59569.77,19,650.0,0.327,0.395,0,0,18437.68,36,7.17,Online,Debt Consolidation,0
18420,23,52425.97,23,738.0,0.491,0.132,0,0,2692.62,60,5.0,Online,Personal Loan,0
18421,50,72256.58,13,724.0,0.076,0.374,0,0,18105.72,36,5.0,Online,Auto Refi,0
18422,52,78013.48,2,691.0,0.27,0.104,0,0,14350.45,60,5.0,Online,Debt Consolidation,0
18423,43,78384.54,7,638.0,0.345,0.656,0,0,15670.63,60,11.27,Online,Personal Loan,1
18424,22,78991.31,9,653.0,0.248,0.193,2,0,15658.23,36,11.78,Online,Personal Loan,1
18425,27,41887.26,8,671.0,0.286,0.236,0,0,27915.05,60,5.0,Online,Debt Consolidation,0
18426,54,43770.29,23,617.0,0.267,0.391,1,0,17294.9,60,13.71,Online,Debt Consolidation,1
18427,52,70389.7,14,672.0,0.476,0.343,0,0,9856.71,60,7.12,Online,Personal Loan,0
18428,59,86561.87,23,614.0,0.269,0.84,0,0,12890.32,36,14.56,Branch,Auto Refi,1
18429,52,72070.73,8,706.0,0.233,0.686,0,0,14025.06,60,5.0,Branch,Personal Loan,0
18430,63,22882.8,3,713.0,0.414,0.402,1,0,13005.29,60,6.67,Partner,Personal Loan,0
18431,63,75941.93,11,758.0,0.256,0.762,0,0,16617.62,36,5.0,Online,Personal Loan,0
18432,34,33849.94,18,698.0,0.3,0.539,0,0,22982.58,60,5.0,Branch,Debt Consolidation,1
18433,23,78711.54,23,696.0,0.187,0.444,0,0,21472.51,36,5.0,Partner,Personal Loan,1
18434,66,53846.29,0,621.0,0.271,0.267,0,1,19343.2,60,21.7,Branch,Debt Consolidation,0
18435,52,71049.85,13,677.0,0.316,0.33,1,0,3654.69,36,7.72,Online,Auto Refi,0
18436,63,107072.94,9,608.0,0.168,0.887,0,0,16252.02,36,13.56,Online,Debt Consolidation,0
18437,56,57937.86,0,561.0,0.308,0.544,1,0,20385.66,60,23.04,Online,Auto Refi,1
18438,37,49906.72,3,661.0,0.382,0.402,0,1,16936.02,36,21.0,Online,Debt Consolidation,1
18439,68,56316.78,9,645.0,0.081,0.465,0,0,21812.72,36,5.0,Online,Personal Loan,1
18440,23,34948.69,2,723.0,0.242,0.478,0,0,8260.93,36,5.0,Partner,Personal Loan,0
18441,30,44918.99,15,613.0,0.626,0.44,1,0,19081.54,60,22.59,Partner,Debt Consolidation,1
18442,67,86307.16,17,830.0,0.295,0.0,2,0,13207.35,60,5.0,Online,Personal Loan,0
18443,60,25537.28,24,646.0,0.457,0.62,0,1,18178.95,36,25.0,Branch,Personal Loan,1
18444,38,52449.4,11,675.0,0.317,0.806,1,0,11202.96,36,12.89,Online,Debt Consolidation,1
18445,23,69792.53,20,640.0,0.28,0.507,0,0,7084.24,36,8.28,Online,Auto Refi,0
18446,59,56808.72,18,734.0,0.432,0.54,0,0,14484.18,60,5.0,Online,Personal Loan,0
18447,30,91994.25,8,665.0,0.464,0.285,0,0,21387.08,36,7.04,Branch,Debt Consolidation,1
18448,29,61664.02,23,611.0,0.213,0.374,0,0,17210.11,60,8.58,Online,Auto Refi,0
18449,66,58221.63,19,552.0,0.188,0.526,0,0,17402.16,36,16.44,Online,Personal Loan,0
18450,66,67984.5,4,720.0,0.156,0.485,0,0,18439.16,60,5.0,Online,Auto Refi,0
18451,31,70434.42,4,725.0,0.215,0.415,0,0,7856.17,36,5.0,Branch,Personal Loan,0
18452,53,65000.84,7,704.0,0.456,0.66,0,0,6513.82,60,6.8,Online,Debt Consolidation,0
18453,56,63567.68,6,665.0,0.324,0.486,0,0,19721.1,60,6.56,Online,Auto Refi,0
18454,46,25920.93,18,658.0,0.462,0.564,0,0,11906.01,60,10.47,Online,Auto Refi,1
18455,47,42397.36,21,734.0,0.196,0.345,0,0,21404.65,36,5.0,Online,Personal Loan,0
18456,58,76541.61,21,673.0,0.2,0.623,0,0,5124.4,60,5.18,Online,Auto Refi,0
18457,42,85156.62,17,759.0,0.273,0.243,1,0,4908.09,60,5.0,Online,Personal Loan,0
18458,46,90547.29,14,673.0,0.356,0.45,2,0,20508.96,36,14.66,Branch,Auto Refi,0
18459,42,36126.99,0,671.0,0.303,0.524,1,0,17230.18,60,10.02,Branch,Auto Refi,0
18460,25,48251.74,6,706.0,0.404,0.367,1,1,23312.11,36,20.72,Online,Personal Loan,0
18461,55,94926.4,18,777.0,0.37,0.459,0,0,7648.68,60,5.0,Online,Personal Loan,0
18462,22,57381.28,4,762.0,0.379,0.587,0,0,4669.69,60,5.0,Online,Personal Loan,0
18463,55,77354.24,7,677.0,0.402,0.59,1,0,14360.41,36,12.04,Online,Personal Loan,0
18464,29,132348.77,4,654.0,0.452,0.446,0,0,25325.95,36,9.44,Branch,Debt Consolidation,0
18465,69,85996.17,4,595.0,0.05,0.369,0,0,14189.39,36,7.24,Online,Debt Consolidation,1
18466,38,60673.2,4,728.0,0.319,0.535,1,0,25855.29,36,5.11,Partner,Auto Refi,0
18467,63,62183.24,10,555.0,0.421,0.871,0,0,19780.02,60,24.87,Online,Auto Refi,1
18468,32,75532.22,6,799.0,0.623,0.566,0,0,13524.86,36,5.0,Online,Auto Refi,0
18469,23,26587.72,1,739.0,0.308,0.789,0,0,15565.44,60,5.0,Online,Debt Consolidation,0
18470,38,73822.54,16,628.0,0.056,0.494,0,0,18430.65,60,5.64,Online,Auto Refi,1
18471,58,59465.56,10,766.0,0.491,0.514,0,0,18392.69,36,5.0,Online,Personal Loan,0
18472,27,63451.34,19,718.0,0.174,0.0,0,0,9573.47,36,5.0,Online,Personal Loan,0
18473,53,67115.85,4,713.0,0.375,0.417,0,0,10803.7,60,5.0,Online,Auto Refi,0
18474,26,96314.29,6,661.0,0.385,0.648,0,0,13705.27,36,9.49,Online,Personal Loan,1
18475,38,70129.26,0,719.0,0.335,0.505,0,1,7829.14,36,14.4,Online,Auto Refi,1
18476,65,69694.0,8,581.0,0.064,0.433,0,0,24245.25,60,9.51,Branch,Auto Refi,0
18477,42,79301.28,10,684.0,0.276,0.461,1,0,10171.19,60,7.54,Branch,Debt Consolidation,0
18478,59,66456.52,11,632.0,0.132,0.8,2,0,29603.96,36,18.8,Branch,Personal Loan,1
18479,29,78233.24,9,660.0,0.374,0.324,0,0,8275.08,36,6.41,Partner,Personal Loan,0
18480,55,62734.29,19,632.0,0.214,0.656,0,0,13911.8,36,9.39,Branch,Auto Refi,1
18481,43,88266.67,21,635.0,0.065,0.776,0,0,10773.5,60,7.56,Online,Personal Loan,1
18482,32,90567.86,10,770.0,0.405,0.588,0,0,19570.71,36,5.0,Online,Personal Loan,0
18483,44,78451.45,0,580.0,0.168,0.273,0,0,19519.87,60,9.95,Branch,Debt Consolidation,1
18484,60,20000.0,24,709.0,0.336,0.575,0,0,17758.59,36,5.0,Branch,Debt Consolidation,1
18485,29,68505.39,19,601.0,0.232,0.559,0,0,5662.7,36,12.01,Online,Debt Consolidation,0
18486,33,26517.3,4,773.0,0.424,0.757,0,0,9191.24,60,5.0,Online,Personal Loan,0
18487,60,72630.2,14,710.0,0.419,0.419,0,0,25856.9,36,5.0,Branch,Personal Loan,0
18488,62,97066.65,23,582.0,0.349,0.021,2,0,31847.12,36,20.29,Online,Personal Loan,1
18489,37,87849.56,21,703.0,0.307,0.257,0,0,6130.58,60,5.0,Online,Debt Consolidation,0
18490,27,59625.62,9,631.0,0.267,0.413,1,0,15293.84,36,12.36,Online,Debt Consolidation,0
18491,37,61797.09,11,696.0,0.175,0.453,0,0,9252.7,36,5.0,Branch,Auto Refi,0
18492,44,28225.94,13,587.0,0.249,0.611,2,0,11213.64,36,24.26,Partner,Debt Consolidation,1
18493,22,65267.31,18,766.0,0.377,0.431,0,0,16190.35,36,5.0,Online,Auto Refi,0
18494,55,60905.61,9,540.0,0.555,0.342,1,0,14178.67,36,25.0,Branch,Debt Consolidation,1
18495,48,39876.88,23,623.0,0.389,0.287,0,0,11723.47,60,9.74,Partner,Personal Loan,1
18496,39,45375.65,21,604.0,0.406,0.419,0,0,8358.11,60,13.67,Online,Personal Loan,1
18497,53,41036.46,11,707.0,0.307,0.485,0,0,17654.56,60,5.0,Online,Auto Refi,0
18498,41,107955.85,17,646.0,0.383,0.502,0,0,15747.08,36,9.58,Branch,Personal Loan,0
18499,30,67387.8,20,667.0,0.062,0.586,0,0,15193.59,60,5.0,Online,Debt Consolidation,0
18500,66,80080.33,18,635.0,0.233,0.508,0,1,15425.13,36,22.1,Online,Personal Loan,1
18501,65,83319.21,3,584.0,0.404,0.149,1,1,19043.76,36,25.0,Online,Personal Loan,1
18502,29,97240.84,24,664.0,0.407,0.184,0,0,8230.91,36,5.41,Online,Auto Refi,1
18503,58,96609.24,18,589.0,0.255,0.372,0,0,12218.19,60,11.74,Online,Personal Loan,0
18504,26,83881.95,20,552.0,0.163,0.379,0,0,14824.45,60,14.14,Online,Personal Loan,0
18505,62,34570.66,13,724.0,0.311,0.736,0,0,7461.31,36,5.0,Online,Personal Loan,0
18506,55,84057.78,7,593.0,0.268,0.276,0,0,8614.68,36,10.47,Online,Personal Loan,1
18507,38,57008.32,24,782.0,0.433,0.558,0,0,23496.79,36,5.0,Online,Debt Consolidation,0
18508,39,39736.59,22,779.0,0.404,0.772,0,0,19781.75,36,5.0,Online,Auto Refi,0
18509,25,57557.58,3,742.0,0.506,0.588,0,0,22756.58,36,5.0,Online,Personal Loan,1
18510,45,68063.25,24,600.0,0.453,0.644,0,0,13389.42,36,17.83,Branch,Debt Consolidation,1
18511,31,20000.0,15,829.0,0.287,0.744,0,0,6561.67,60,5.0,Online,Debt Consolidation,0
18512,30,73011.74,11,515.0,0.362,0.538,1,0,27339.53,36,25.0,Online,Personal Loan,1
18513,37,87736.46,17,618.0,0.564,0.615,0,0,21924.66,60,17.79,Partner,Personal Loan,0
18514,56,66734.76,11,738.0,0.272,0.468,0,0,20037.27,36,5.0,Branch,Auto Refi,0
18515,46,43355.34,17,733.0,0.341,0.828,1,0,12400.34,36,7.56,Online,Debt Consolidation,0
18516,51,77198.83,3,629.0,0.319,0.526,0,0,18658.97,36,10.32,Online,Personal Loan,0
18517,52,64460.4,15,625.0,0.322,0.309,0,0,9948.21,60,8.58,Online,Auto Refi,0
18518,41,99829.88,17,665.0,0.215,0.285,1,0,10106.46,36,6.71,Online,Personal Loan,0
18519,38,20000.0,18,674.0,0.477,0.352,1,0,10998.31,36,11.23,Online,Auto Refi,0
18520,38,20000.0,15,647.0,0.21,0.142,2,1,16055.96,36,25.0,Online,Personal Loan,1
18521,21,63018.36,20,796.0,0.543,0.747,0,0,16400.17,60,5.0,Online,Debt Consolidation,0
18522,34,55781.8,2,632.0,0.517,0.747,0,0,16230.81,36,16.66,Online,Debt Consolidation,1
18523,28,70387.99,16,783.0,0.35,0.635,0,0,18678.63,60,5.0,Online,Personal Loan,0
18524,22,73339.36,2,708.0,0.321,0.463,0,0,15174.3,60,5.0,Online,Personal Loan,0
18525,35,95391.19,12,751.0,0.227,0.242,1,0,22642.42,60,5.0,Branch,Auto Refi,0
18526,54,60179.71,5,575.0,0.329,0.337,0,0,31974.65,60,14.44,Online,Personal Loan,1
18527,56,73997.43,18,752.0,0.45,0.553,0,0,13943.48,60,5.0,Online,Auto Refi,0
18528,21,38691.4,8,749.0,0.238,0.372,0,0,12013.16,36,5.0,Online,Personal Loan,0
18529,41,114301.77,18,633.0,0.496,0.45,0,0,16041.83,36,12.58,Online,Personal Loan,0
18530,62,87120.18,10,739.0,0.443,0.192,0,0,19541.62,36,5.0,Branch,Debt Consolidation,0
