age,income,employment_length_years,credit_score,dti,utilization,num_delinquencies_12m,loan_amount,term_months,interest_rate,channel,product_type,default_12m,pd_model,applicant_id,recent_bankruptcy,approved_A,approved_B,strategy_group,approved_AB,expected_loss,interest_income,profit
51,60010.88,23,616.0,0.228,0.334,0,10927.6,36,8.05,Online,Personal Loan,1,0.2686483927978573,10464,0,0,0,B,0,6556.56,1311.312,0.0
35,61997.71,21,607.0,0.546,0.039,0,12390.43,60,11.96,Branch,Auto Refi,1,0.3903102471601996,13820,0,0,0,A,0,7434.258,1486.8516,0.0
49,34260.18,3,656.0,0.247,0.568,0,26658.36,60,6.82,Online,Auto Refi,1,0.2544062728681454,1592,0,1,0,B,0,15995.016,3199.0032,0.0
62,98449.88,20,701.0,0.283,0.444,0,24866.33,60,5.0,Branch,Debt Consolidation,1,0.1481739079855743,377,0,1,1,B,1,14919.798,2983.9596,-11935.8384
60,81891.65,1,759.0,0.138,0.572,0,5602.66,36,5.0,Online,Auto Refi,0,0.0830826873119134,9567,0,1,1,A,1,0.0,672.3191999999999,672.3191999999999
32,43787.25,6,672.0,0.258,0.422,0,11380.84,36,5.0,Partner,Personal Loan,0,0.1676325095868722,18219,0,1,1,B,1,0.0,1365.7008,1365.7008
21,61784.88,0,654.0,0.325,0.54,0,11977.28,36,8.04,Partner,Debt Consolidation,1,0.2592622150702764,7248,0,1,0,B,0,7186.368,1437.2736,0.0
35,59479.89,10,701.0,0.305,0.401,1,3535.15,36,6.04,Online,Debt Consolidation,0,0.2147193404459228,10334,0,1,0,B,0,0.0,424.218,0.0
38,57431.45,20,697.0,0.341,0.191,0,23832.47,36,5.0,Online,Personal Loan,0,0.1546267183699859,11663,0,1,1,B,1,0.0,2859.8964,2859.8964
22,37471.31,21,645.0,0.238,0.501,0,4558.54,36,7.07,Online,Personal Loan,0,0.2233498986793711,10199,0,1,0,A,1,0.0,547.0248,547.0248
59,40032.49,1,721.0,0.286,0.181,0,23158.57,36,5.0,Branch,Personal Loan,0,0.1222687139567868,3334,0,1,1,B,1,0.0,2779.0283999999997,2779.0283999999997
40,74091.34,18,622.0,0.433,0.583,0,19334.56,60,14.06,Branch,Personal Loan,1,0.4338026969754828,17427,0,0,0,B,0,11600.736,2320.1472,0.0
27,50055.05,2,493.0,0.45,0.53,1,14019.42,36,25.0,Online,Personal Loan,1,0.7544381009190205,6131,0,0,0,B,0,8411.652,1682.3304,0.0
57,84796.19,12,620.0,0.154,0.464,0,17416.31,36,7.57,Online,Auto Refi,0,0.2279252416662197,18660,0,0,0,B,0,0.0,2089.9572000000003,0.0
51,100340.02,2,647.0,0.257,0.348,1,23181.12,36,9.78,Online,Personal Loan,0,0.3242720596863894,2620,0,1,0,A,1,0.0,2781.7344,2781.7344
31,36782.98,14,631.0,0.442,0.313,0,20605.8,36,10.21,Online,Personal Loan,1,0.2899614428915247,8378,0,0,0,B,0,12363.48,2472.696,0.0
55,103514.7,21,648.0,0.381,0.245,0,2000.0,60,6.83,Branch,Personal Loan,0,0.229607637453376,6655,0,1,0,A,1,0.0,240.0,240.0
44,87168.34,3,754.0,0.429,0.841,0,20529.78,36,5.0,Online,Auto Refi,0,0.1182206075719282,4215,0,0,1,B,1,0.0,2463.5735999999997,2463.5735999999997
63,38909.6,4,588.0,0.24,0.705,1,20585.13,36,20.29,Branch,Auto Refi,1,0.5942595066542314,12491,0,0,0,A,0,12351.078,2470.2156,0.0
59,49446.36,24,671.0,0.409,0.389,0,4604.85,36,6.59,Online,Personal Loan,1,0.2280244964681357,18871,0,0,0,A,0,2762.9100000000003,552.582,0.0
61,44153.19,23,620.0,0.239,0.658,0,10728.59,60,11.12,Online,Personal Loan,1,0.3572941681437666,12945,0,0,0,A,0,6437.1539999999995,1287.4307999999999,0.0
23,95037.12,19,782.0,0.477,0.616,2,6930.31,36,7.25,Partner,Debt Consolidation,0,0.2637577143225131,18287,0,0,0,A,0,0.0,831.6372,0.0
35,54156.59,13,743.0,0.375,0.906,1,16372.89,36,7.89,Online,Debt Consolidation,0,0.2974640481963376,8670,0,1,0,A,1,0.0,1964.7468,1964.7468
40,85134.71,3,801.0,0.335,0.36,0,23735.34,36,5.0,Online,Personal Loan,0,0.0742720765503925,18332,0,1,1,B,1,0.0,2848.2408,2848.2408
21,39685.46,0,830.0,0.51,0.527,0,10341.17,36,6.41,Online,Auto Refi,0,0.1123534195361755,11366,1,0,1,B,1,0.0,1240.9404,1240.9404
62,33950.65,5,646.0,0.204,0.731,0,3921.04,36,8.54,Online,Auto Refi,0,0.3912269034593962,7283,0,1,0,B,0,0.0,470.52479999999997,0.0
52,91521.8,20,499.0,0.281,0.178,0,3416.38,36,20.61,Branch,Auto Refi,1,0.5664756200160952,11568,0,0,0,A,0,2049.828,409.9656,0.0
41,79493.66,10,727.0,0.404,0.537,0,19945.04,60,5.0,Branch,Personal Loan,0,0.1323592119087159,14512,0,0,1,B,1,0.0,2393.4048,2393.4048
37,105282.93,21,625.0,0.237,0.483,0,5132.38,36,23.07,Branch,Debt Consolidation,0,0.649395297167878,17984,1,0,0,A,0,0.0,615.8856,0.0
45,74926.34,1,756.0,0.276,0.0,0,2000.0,36,5.0,Online,Debt Consolidation,0,0.0651234339848123,15566,0,1,1,A,1,0.0,240.0,240.0
46,76074.82,20,776.0,0.555,0.646,0,13379.74,36,5.0,Online,Personal Loan,0,0.1000899755344819,14135,0,0,1,B,1,0.0,1605.5688,1605.5688
52,35185.85,16,748.0,0.497,0.602,0,26398.78,60,5.0,Partner,Debt Consolidation,1,0.1182209482176274,150,0,0,1,B,1,15839.267999999998,3167.8536,-12671.414399999998
22,21841.81,23,701.0,0.21,0.602,1,21415.38,36,6.25,Online,Debt Consolidation,0,0.2453898982034629,1839,0,1,0,A,1,0.0,2569.8456,2569.8456
48,72733.42,6,742.0,0.458,0.092,0,11634.35,36,5.0,Online,Auto Refi,0,0.0765730534215161,6055,0,0,1,A,0,0.0,1396.122,0.0
39,74789.45,18,625.0,0.324,0.468,0,20239.76,60,10.19,Branch,Auto Refi,1,0.3096774888602315,9384,0,0,0,B,0,12143.855999999998,2428.7711999999997,0.0
63,22882.8,3,713.0,0.414,0.402,1,13005.29,60,6.67,Partner,Personal Loan,0,0.2669111708923289,18430,0,0,0,B,0,0.0,1560.6348,0.0
42,50319.33,24,717.0,0.284,0.585,0,13367.58,36,5.0,Online,Auto Refi,0,0.1400595900646213,11991,0,1,1,B,1,0.0,1604.1096,1604.1096
66,24622.17,2,711.0,0.209,0.378,1,9751.1,36,5.0,Online,Personal Loan,1,0.1549272259681407,2754,0,1,1,B,1,5850.66,1170.132,-4680.528
25,68321.09,11,663.0,0.352,0.383,0,7911.12,60,6.32,Online,Auto Refi,0,0.2189300537417251,648,0,1,0,A,1,0.0,949.3344,949.3344
29,62582.9,24,671.0,0.317,0.483,0,10011.67,36,5.9,Online,Auto Refi,0,0.2008310688654883,19909,0,1,0,B,0,0.0,1201.4004,0.0
52,59389.15,4,787.0,0.369,0.75,0,17514.88,36,10.18,Online,Personal Loan,0,0.2893759958915677,371,1,0,0,B,0,0.0,2101.7856,0.0
48,52088.1,0,618.0,0.472,0.716,0,12392.26,60,16.97,Branch,Debt Consolidation,1,0.5329322178682266,14484,0,0,0,B,0,7435.356,1487.0711999999999,0.0
65,71333.52,24,746.0,0.278,0.523,0,5776.35,36,5.0,Online,Auto Refi,0,0.1011732273091691,3727,0,1,1,A,1,0.0,693.162,693.162
31,50643.37,17,644.0,0.574,0.503,3,19234.79,36,25.0,Online,Auto Refi,1,0.8084249651285658,2803,0,0,0,A,0,11540.874,2308.1748000000002,0.0
24,81055.14,24,660.0,0.324,0.246,0,12972.41,36,5.05,Online,Auto Refi,1,0.1644614411782272,15921,0,1,1,A,1,7783.446,1556.6892,-6226.7568
44,83566.55,22,600.0,0.337,0.391,0,12863.67,36,12.42,Online,Auto Refi,0,0.4289867949801568,5660,0,0,0,A,0,0.0,1543.6404,0.0
23,67995.09,3,796.0,0.266,0.2,1,5585.46,36,5.0,Branch,Debt Consolidation,0,0.100878899562564,14099,0,1,1,B,1,0.0,670.2552,670.2552
60,69588.46,8,639.0,0.43,0.325,0,20906.97,36,9.34,Online,Auto Refi,0,0.307244666609522,12013,0,0,0,A,0,0.0,2508.8364,0.0
38,28712.19,15,805.0,0.314,0.527,0,2000.0,60,5.0,Online,Debt Consolidation,0,0.0571897297238893,7730,0,1,1,B,1,0.0,240.0,240.0
44,76239.97,18,621.0,0.466,0.367,1,14950.22,36,17.35,Online,Debt Consolidation,1,0.4843082990673938,1251,0,0,0,B,0,8970.132,1794.0264,0.0
29,51998.19,14,827.0,0.093,0.367,0,9733.36,36,5.0,Online,Personal Loan,0,0.0684055018787184,7929,0,1,1,B,1,0.0,1168.0032,1168.0032
28,51257.27,1,684.0,0.24,0.198,0,12843.14,36,5.0,Online,Debt Consolidation,0,0.1382639599128698,11484,0,1,1,B,1,0.0,1541.1768,1541.1768
25,43797.77,2,686.0,0.495,0.649,0,16204.23,60,9.07,Online,Personal Loan,1,0.313732576332377,13446,0,0,0,A,0,9722.537999999999,1944.5076,0.0
67,51417.74,13,653.0,0.414,0.819,0,15205.35,60,12.89,Online,Personal Loan,0,0.4587574805854804,13463,0,0,0,A,0,0.0,1824.642,0.0
30,99278.91,9,792.0,0.32,0.336,1,23546.93,60,5.0,Online,Personal Loan,0,0.1122327267363406,12443,0,1,1,A,1,0.0,2825.6315999999997,2825.6315999999997
66,92860.44,15,615.0,0.343,0.281,0,18398.66,36,9.68,Online,Personal Loan,0,0.2701941376621402,10976,0,0,0,B,0,0.0,2207.8392,0.0
35,84354.94,16,713.0,0.607,0.08,0,14716.31,36,5.0,Online,Personal Loan,0,0.1400574978833329,19703,0,0,1,B,1,0.0,1765.9571999999998,1765.9571999999998
48,79742.94,23,808.0,0.29,0.676,0,11568.48,36,5.0,Online,Personal Loan,0,0.0633684009410312,9492,0,1,1,B,1,0.0,1388.2176,1388.2176
26,66533.25,1,748.0,0.505,0.883,0,13763.05,36,5.74,Online,Debt Consolidation,0,0.1376267896083746,13080,0,0,1,B,1,0.0,1651.5659999999998,1651.5659999999998
62,77884.82,23,658.0,0.392,0.418,0,15256.46,36,7.71,Branch,Personal Loan,1,0.2833018284770895,17089,0,1,0,B,0,9153.875999999998,1830.7751999999998,0.0
35,70042.41,9,721.0,0.373,0.516,0,10732.55,60,5.0,Online,Auto Refi,0,0.1438123739248451,2132,0,1,1,A,1,0.0,1287.906,1287.906
36,38640.83,21,666.0,0.313,0.618,0,14899.87,36,21.46,Online,Personal Loan,0,0.5510906254712741,14161,1,0,0,B,0,0.0,1787.9844,0.0
29,84695.9,24,721.0,0.17,0.452,0,16736.23,36,5.0,Online,Personal Loan,0,0.151521742141117,16206,0,1,1,A,1,0.0,2008.3475999999998,2008.3475999999998
40,78764.34,0,486.0,0.357,0.383,0,8527.6,60,25.0,Online,Personal Loan,0,0.8135153044214051,5702,0,0,0,B,0,0.0,1023.312,0.0
57,55117.32,12,655.0,0.417,0.66,1,12772.55,60,15.69,Online,Personal Loan,0,0.4539411695107622,6543,0,0,0,B,0,0.0,1532.706,0.0
57,65256.87,11,694.0,0.353,0.497,1,17709.52,60,8.35,Online,Personal Loan,1,0.3021705148681793,13289,0,1,0,A,1,10625.712,2125.1424,-8500.569599999999
61,40049.33,6,688.0,0.158,0.446,1,24460.19,36,5.26,Online,Debt Consolidation,1,0.2089427990658003,735,0,1,0,A,1,14676.114,2935.2227999999996,-11740.8912
53,53089.91,19,588.0,0.45,0.328,0,20267.19,60,15.42,Online,Auto Refi,1,0.4534581962685616,4594,0,0,0,B,0,12160.313999999998,2432.0627999999997,0.0
65,56024.87,6,717.0,0.239,0.302,0,23178.6,36,5.0,Partner,Debt Consolidation,0,0.1307358915480658,4405,0,1,1,B,1,0.0,2781.432,2781.432
25,63349.73,6,674.0,0.349,0.136,0,8423.7,36,5.0,Online,Personal Loan,0,0.1459232007708254,751,0,1,1,B,1,0.0,1010.844,1010.844
29,102896.9,5,644.0,0.167,0.626,0,12716.14,60,7.1,Online,Personal Loan,1,0.2445812934880966,10237,0,1,0,B,0,7629.683999999999,1525.9368,0.0
51,45655.18,23,723.0,0.219,0.0,0,14916.44,36,5.0,Online,Auto Refi,0,0.15464207786421,16144,0,1,1,A,1,0.0,1789.9728,1789.9728
28,68354.7,14,697.0,0.109,0.572,1,16362.33,36,5.0,Online,Auto Refi,0,0.1376331213851465,15318,0,1,1,B,1,0.0,1963.4796,1963.4796
55,28070.2,4,660.0,0.157,0.313,0,12221.32,60,5.0,Online,Debt Consolidation,0,0.1681872451838895,17750,0,1,1,A,1,0.0,1466.5584,1466.5584
23,101571.81,1,668.0,0.538,0.693,0,2866.64,36,12.24,Branch,Personal Loan,0,0.392045213592569,17840,0,0,0,B,0,0.0,343.99679999999995,0.0
57,90227.71,20,728.0,0.326,0.516,1,21518.3,60,5.08,Online,Personal Loan,0,0.1480092267227107,8576,0,1,1,A,1,0.0,2582.196,2582.196
24,71659.75,16,759.0,0.453,0.277,0,5215.76,36,5.0,Partner,Personal Loan,0,0.0884803085555506,2334,0,0,1,A,0,0.0,625.8912,0.0
32,54597.53,22,623.0,0.313,0.479,0,18371.67,36,10.3,Online,Personal Loan,1,0.3022546607306716,7649,0,0,0,B,0,11023.001999999999,2204.6004,0.0
30,20000.0,23,738.0,0.102,0.297,0,10391.06,36,5.93,Online,Personal Loan,0,0.1152649457075503,19426,1,0,1,A,0,0.0,1246.9271999999999,0.0
39,28768.66,12,729.0,0.415,0.633,0,9033.74,60,5.0,Online,Debt Consolidation,0,0.12846855868959,2314,0,0,1,B,1,0.0,1084.0488,1084.0488
57,60827.9,14,713.0,0.229,0.157,0,18608.85,36,5.0,Partner,Auto Refi,0,0.1308673899617795,19192,0,1,1,A,1,0.0,2233.062,2233.062
25,88904.83,9,680.0,0.237,0.254,0,20397.92,60,5.0,Online,Auto Refi,0,0.1555384322706783,10783,0,1,1,B,1,0.0,2447.7504,2447.7504
68,65663.07,3,830.0,0.117,0.667,0,11618.57,60,5.0,Partner,Personal Loan,0,0.0479034011563945,12998,0,1,1,A,1,0.0,1394.2284,1394.2284
41,56388.16,15,747.0,0.161,0.98,0,24877.29,60,5.0,Branch,Debt Consolidation,0,0.1199379689330444,4477,0,1,1,B,1,0.0,2985.2748,2985.2748
36,67024.92,22,581.0,0.227,0.315,0,11249.41,60,11.45,Partner,Personal Loan,0,0.4094198983598164,6016,0,0,0,B,0,0.0,1349.9292,0.0
63,72953.49,10,644.0,0.362,0.66,0,15831.64,36,11.06,Online,Auto Refi,0,0.35007199910621,19113,0,1,0,A,1,0.0,1899.7967999999998,1899.7967999999998
37,55885.64,15,597.0,0.487,0.518,0,9266.05,36,17.49,Online,Personal Loan,0,0.5084222337920489,4505,0,0,0,A,0,0.0,1111.926,0.0
37,53836.56,18,626.0,0.144,0.311,0,20595.04,36,5.58,Branch,Auto Refi,0,0.1550905253522776,3715,0,0,1,A,0,0.0,2471.4048,0.0
60,48872.56,6,669.0,0.331,0.477,0,11046.75,60,6.24,Partner,Debt Consolidation,0,0.2235842875572703,1475,0,1,0,A,1,0.0,1325.61,1325.61
38,64181.9,5,778.0,0.413,0.264,1,2000.0,36,5.0,Online,Auto Refi,0,0.102345197750761,15482,0,0,1,B,1,0.0,240.0,240.0
44,90545.1,0,690.0,0.286,0.368,0,15868.36,60,5.0,Online,Personal Loan,0,0.1369727752143895,202,0,1,1,A,1,0.0,1904.2032,1904.2032
58,35279.71,24,642.0,0.173,0.406,0,2650.39,36,5.53,Online,Auto Refi,0,0.1915116026302417,3263,0,1,0,B,0,0.0,318.04679999999996,0.0
64,96760.46,12,666.0,0.2,0.248,0,29102.74,36,5.0,Online,Personal Loan,0,0.1060283295548397,18060,0,1,1,A,1,0.0,3492.3288000000002,3492.3288000000002
65,42856.14,23,741.0,0.424,0.433,1,20650.23,36,5.0,Online,Auto Refi,1,0.1459521025177737,11034,0,0,1,B,1,12390.137999999999,2478.0276,-9912.1104
36,94272.21,13,639.0,0.421,0.221,1,19794.91,36,12.48,Partner,Auto Refi,1,0.4031104885409647,6358,0,0,0,B,0,11876.946,2375.3892,0.0
59,80816.46,12,830.0,0.359,0.43,0,11851.66,60,5.0,Online,Auto Refi,0,0.0473013843212012,1393,0,1,1,B,1,0.0,1422.1992,1422.1992
58,98165.25,13,722.0,0.466,0.358,0,15730.31,36,15.15,Online,Personal Loan,1,0.3992314700221834,834,1,0,0,B,0,9438.186,1887.6372,0.0
23,41767.28,5,622.0,0.62,0.468,0,21106.45,60,16.76,Branch,Auto Refi,1,0.5638721034004115,9750,0,0,0,A,0,12663.87,2532.774,0.0
32,111621.06,18,660.0,0.21,0.392,0,17858.4,60,5.0,Partner,Personal Loan,0,0.1529377828605153,17576,0,1,1,A,1,0.0,2143.0080000000003,2143.0080000000003
30,48912.43,15,664.0,0.425,0.485,0,8329.29,60,22.51,Online,Auto Refi,1,0.5974838528526238,2383,1,0,0,B,0,4997.5740000000005,999.5148,0.0
60,64198.46,7,578.0,0.413,0.296,0,37518.22,60,15.52,Partner,Auto Refi,0,0.7043990898382442,15465,0,0,0,A,0,0.0,4502.1864,0.0
49,56124.53,19,794.0,0.432,0.472,1,11517.66,36,5.0,Partner,Personal Loan,1,0.1253305595377639,17507,0,0,1,A,0,6910.596,1382.1191999999999,0.0
62,71163.84,24,649.0,0.333,0.901,0,14511.58,36,12.51,Branch,Debt Consolidation,1,0.5225534973406155,112,0,1,0,B,0,8706.948,1741.3896,0.0
23,78474.36,22,629.0,0.503,0.745,0,10911.15,36,16.72,Partner,Debt Consolidation,1,0.5460672398212745,12383,0,0,0,A,0,6546.69,1309.338,0.0
28,56391.29,8,605.0,0.423,0.504,0,4986.59,60,15.0,Online,Debt Consolidation,1,0.4721871699966313,5589,0,0,0,A,0,2991.954,598.3908,0.0
60,98050.06,2,753.0,0.375,0.327,0,17403.51,60,5.0,Online,Personal Loan,0,0.0968676294802656,14,0,1,1,A,1,0.0,2088.4211999999998,2088.4211999999998
24,59309.19,15,766.0,0.516,0.757,0,7716.73,36,15.7,Online,Personal Loan,1,0.250259950334897,18635,1,0,0,B,0,4630.038,926.0075999999999,0.0
58,74603.65,11,736.0,0.39,0.153,0,22980.81,36,5.0,Partner,Personal Loan,0,0.0985573863960619,10136,0,1,1,A,1,0.0,2757.6972,2757.6972
28,69614.29,23,662.0,0.081,0.333,1,21656.66,36,5.29,Online,Personal Loan,1,0.1322986103230573,1879,0,1,1,B,1,12993.996,2598.7992,-10395.1968
68,42788.81,9,747.0,0.314,0.505,0,21086.82,36,5.0,Branch,Personal Loan,0,0.0999274669302946,9531,0,1,1,A,1,0.0,2530.4184,2530.4184
64,78491.28,18,624.0,0.456,0.256,1,27529.02,36,15.46,Online,Auto Refi,0,0.4532347716198643,19111,0,0,0,A,0,0.0,3303.4824,0.0
35,54299.45,15,733.0,0.311,0.75,1,19015.38,60,6.38,Online,Auto Refi,1,0.2282622530672056,6037,0,1,0,A,1,11409.228000000001,2281.8456,-9127.3824
37,80152.18,23,582.0,0.458,0.295,0,4554.39,36,15.91,Online,Auto Refi,1,0.4337149754719735,1800,0,0,0,B,0,2732.634,546.5268,0.0
69,72719.48,24,705.0,0.376,0.657,0,14096.47,36,5.49,Branch,Personal Loan,0,0.1895273783162173,4804,0,1,0,B,0,0.0,1691.5764,0.0
57,70858.35,4,739.0,0.476,0.225,0,14325.71,60,5.0,Partner,Debt Consolidation,0,0.1009659011779946,3760,0,0,1,A,0,0.0,1719.0851999999998,0.0
22,54498.61,21,737.0,0.419,0.482,0,18129.29,36,5.0,Online,Debt Consolidation,0,0.1150152123012355,6870,0,0,1,B,1,0.0,2175.5148,2175.5148
43,86392.17,4,597.0,0.406,0.78,1,7355.07,60,23.63,Online,Personal Loan,1,0.6946263243196454,8174,0,0,0,A,0,4413.0419999999995,882.6084,0.0
30,63065.34,5,830.0,0.213,0.691,0,14147.15,36,5.0,Online,Auto Refi,0,0.0457782234347329,9245,0,1,1,B,1,0.0,1697.658,1697.658
68,67138.78,18,646.0,0.404,0.603,0,6280.92,60,25.0,Branch,Personal Loan,0,0.7341540601424705,2904,1,0,0,B,0,0.0,753.7103999999999,0.0
39,66043.18,0,751.0,0.21,0.251,1,26280.41,36,5.0,Partner,Personal Loan,0,0.1180599616370722,11842,0,1,1,A,1,0.0,3153.6492,3153.6492
47,34405.31,8,729.0,0.294,0.879,0,13570.08,36,5.0,Branch,Debt Consolidation,0,0.1353198610277856,880,0,1,1,A,1,0.0,1628.4096,1628.4096
32,46678.69,15,702.0,0.371,0.276,1,25386.84,36,5.94,Online,Personal Loan,1,0.195134496612048,10598,0,1,0,A,1,15232.104,3046.4208,-12185.6832
43,53976.81,12,670.0,0.147,0.29,0,23506.4,60,5.0,Online,Auto Refi,0,0.1352021374233567,4626,0,1,1,A,1,0.0,2820.768,2820.768
38,84310.2,20,701.0,0.266,0.898,0,5179.79,36,6.12,Partner,Auto Refi,0,0.3121318330743304,5556,0,1,0,B,0,0.0,621.5748,0.0
58,79228.59,4,596.0,0.391,0.255,1,24959.65,60,17.39,Branch,Debt Consolidation,0,0.500507291454754,16874,0,0,0,B,0,0.0,2995.158,0.0
55,76189.23,5,644.0,0.456,0.772,0,23562.22,36,14.22,Branch,Personal Loan,1,0.445617954794648,14077,0,0,0,B,0,14137.332,2827.4664000000002,0.0
43,80054.17,6,662.0,0.308,0.267,0,14198.49,36,5.0,Partner,Debt Consolidation,0,0.1469290642022229,8602,0,1,1,A,1,0.0,1703.8188,1703.8188
44,76780.88,6,776.0,0.351,0.393,2,20953.23,60,5.0,Branch,Debt Consolidation,0,0.1078943053786558,15278,0,0,1,A,0,0.0,2514.3876,0.0
60,53030.57,16,688.0,0.306,0.696,0,11993.79,36,6.1,Online,Debt Consolidation,1,0.207114149867745,7974,0,1,0,B,0,7196.274,1439.2548000000002,0.0
58,87721.75,16,731.0,0.463,0.824,1,13998.78,36,9.91,Branch,Debt Consolidation,0,0.3032745149063087,2932,0,0,0,A,0,0.0,1679.8536,0.0
38,54205.97,18,592.0,0.201,0.952,0,13763.29,36,16.99,Branch,Personal Loan,0,0.6347213662450731,17719,0,0,0,B,0,0.0,1651.5948,0.0
36,47164.88,3,693.0,0.385,0.642,0,2288.08,60,6.51,Online,Personal Loan,0,0.2003764973664533,1502,0,1,0,B,0,0.0,274.5696,0.0
49,68311.32,9,574.0,0.337,0.705,1,4103.65,36,23.87,Online,Auto Refi,1,0.665063998112566,357,0,0,0,B,0,2462.1899999999996,492.43799999999993,0.0
63,72076.18,24,636.0,0.238,0.554,0,25021.12,36,8.43,Online,Auto Refi,0,0.317982653299971,8542,0,0,0,B,0,0.0,3002.5343999999996,0.0
38,34959.37,14,721.0,0.365,0.74,0,15591.42,36,5.0,Branch,Personal Loan,1,0.1454702708007679,6716,0,1,1,B,1,9354.851999999999,1870.9704,-7483.881599999999
24,51114.72,4,611.0,0.243,0.0,1,15424.16,36,9.57,Branch,Auto Refi,0,0.273105138553315,7991,0,0,0,A,0,0.0,1850.8991999999998,0.0
40,31326.1,16,578.0,0.399,0.451,0,17178.46,60,17.07,Online,Debt Consolidation,1,0.5207997646431647,4348,0,0,0,A,0,10307.076,2061.4152,0.0
63,81469.2,16,656.0,0.192,0.472,0,16215.49,36,5.2,Online,Auto Refi,0,0.1825001198966378,19642,0,1,0,A,1,0.0,1945.8588,1945.8588
35,74544.79,0,681.0,0.403,0.76,0,16561.64,36,8.99,Partner,Personal Loan,1,0.3253350676660336,7493,0,0,0,B,0,9936.983999999999,1987.3967999999998,0.0
21,49896.42,8,716.0,0.231,0.4,0,4677.03,36,5.0,Branch,Personal Loan,0,0.1418275232451744,14225,0,1,1,B,1,0.0,561.2435999999999,561.2435999999999
50,80446.67,2,666.0,0.424,0.32,0,20985.39,60,6.65,Online,Debt Consolidation,0,0.250808598608325,16869,0,0,0,B,0,0.0,2518.2468,0.0
21,87481.45,18,599.0,0.319,0.679,0,15912.09,36,15.44,Online,Auto Refi,0,0.4764778962753297,892,0,0,0,B,0,0.0,1909.4507999999998,0.0
59,58819.32,5,675.0,0.391,0.162,1,15409.95,36,7.63,Online,Personal Loan,0,0.2354658677640226,6032,0,1,0,A,1,0.0,1849.194,1849.194
44,83913.5,7,733.0,0.455,0.677,1,21786.48,36,8.1,Online,Debt Consolidation,0,0.2152212064014997,9440,0,0,0,A,0,0.0,2614.3776,0.0
38,40700.83,23,662.0,0.489,0.71,0,13063.81,60,12.16,Partner,Personal Loan,0,0.3762544253349377,8164,0,0,0,B,0,0.0,1567.6571999999999,0.0
47,65569.12,8,655.0,0.41,0.279,0,17519.23,36,7.02,Online,Personal Loan,1,0.23062142527246,11809,0,0,0,B,0,10511.537999999999,2102.3076,0.0
48,78404.7,13,716.0,0.336,0.643,0,21392.31,36,5.0,Branch,Personal Loan,0,0.1510000874716252,781,0,1,1,B,1,0.0,2567.0772,2567.0772
26,65511.7,19,686.0,0.245,0.409,0,16290.37,60,5.0,Online,Personal Loan,0,0.1478610268583559,16812,0,1,1,A,1,0.0,1954.8444,1954.8444
48,64619.55,20,768.0,0.642,0.621,0,15582.82,36,5.0,Online,Auto Refi,0,0.1152942537539616,14117,0,0,1,A,0,0.0,1869.9384,0.0
51,78247.35,17,702.0,0.202,0.6,0,13169.94,60,5.0,Online,Auto Refi,1,0.1585738463658549,9716,0,1,1,A,1,7901.964,1580.3928,-6321.5712
28,29089.02,9,656.0,0.299,0.673,0,11660.72,36,8.69,Online,Debt Consolidation,0,0.2874981193542661,9320,0,1,0,B,0,0.0,1399.2864,0.0
23,99136.43,18,570.0,0.384,0.626,2,7402.34,36,25.0,Partner,Personal Loan,1,0.7603624437401232,1323,0,0,0,B,0,4441.4039999999995,888.2808,0.0
51,28022.5,5,690.0,0.584,0.565,0,12552.61,60,9.46,Branch,Debt Consolidation,1,0.380455024859009,18773,0,0,0,A,0,7531.566,1506.3132,0.0
44,71251.06,8,736.0,0.375,0.408,0,12558.22,60,5.0,Partner,Auto Refi,0,0.1075346917504914,15665,0,1,1,B,1,0.0,1506.9863999999998,1506.9863999999998
50,69725.02,17,765.0,0.372,0.466,0,11053.85,60,5.0,Online,Debt Consolidation,0,0.0868731471352246,15311,0,1,1,A,1,0.0,1326.462,1326.462
23,107646.8,8,724.0,0.473,0.043,0,3333.61,36,5.0,Branch,Auto Refi,0,0.1460959482084021,1888,0,0,1,B,1,0.0,400.0332,400.0332
33,40237.76,18,547.0,0.191,0.394,1,15495.85,60,25.0,Online,Debt Consolidation,1,0.7579868003868245,19031,1,0,0,A,0,9297.51,1859.502,0.0
52,94614.95,12,764.0,0.361,0.26,0,12507.59,36,5.0,Online,Personal Loan,0,0.0798480378823502,2432,0,1,1,B,1,0.0,1500.9107999999999,1500.9107999999999
61,66556.35,22,636.0,0.426,0.495,0,20344.93,36,11.33,Online,Personal Loan,0,0.3771513575931497,3106,0,0,0,A,0,0.0,2441.3916,0.0
49,42941.42,6,643.0,0.338,0.404,1,13543.16,36,12.45,Partner,Personal Loan,0,0.4517674737014431,2946,0,1,0,A,1,0.0,1625.1791999999998,1625.1791999999998
46,20000.0,14,627.0,0.413,0.433,1,17828.61,36,16.28,Partner,Personal Loan,0,0.5073532537900759,13181,0,0,0,A,0,0.0,2139.4332,0.0
45,82439.71,17,589.0,0.369,0.443,0,15060.78,36,14.96,Branch,Personal Loan,1,0.4935117691181642,17981,0,0,0,A,0,9036.468,1807.2936,0.0
44,46129.06,14,673.0,0.591,0.52,0,20254.98,60,10.88,Online,Personal Loan,1,0.3468499339239925,3033,0,0,0,A,0,12152.988,2430.5976,0.0
